seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	15	1.0	15	0.29389582021770777	0.5605553167919471				0.24608075409196317	batch_effects_moderate_drop	all_obs0.15	42
42	50	30	0.2	6	0.5444284214108154	0.7042309580098021				0.3230440129991621	batch_effects_moderate_drop	all_obs0.15	42
42	50	30	0.5	7	0.5137293852682454	0.6758755583117245				0.3222321558278054	batch_effects_moderate_drop	all_obs0.15	42
42	50	30	1.0	13	0.30861925973165955	0.5696042051966228				0.32725728303194046	batch_effects_moderate_drop	all_obs0.15	42
42	20	10	0.2	6	0.5485703843322977	0.7088283458506023				0.2052291079889983	batch_effects_moderate_drop	all_obs0.2	42
42	20	10	0.5	11	0.4020566441411353	0.5982640713653474				0.1917880999390036	batch_effects_moderate_drop	all_obs0.2	42
42	20	10	1.0	16	0.2731449359601322	0.543010405878181				0.19189691287465394	batch_effects_moderate_drop	all_obs0.2	42
42	20	15	0.2	7	0.5494528189509285	0.7138390712259236				0.25309522496536374	batch_effects_moderate_drop	all_obs0.2	42
42	20	15	0.5	8	0.4620254448376366	0.6412055835074055				0.25936235510744154	batch_effects_moderate_drop	all_obs0.2	42
42	20	15	1.0	14	0.2899632617190536	0.560938431072793				0.24681387678720057	batch_effects_moderate_drop	all_obs0.2	42
42	20	30	0.2	6	0.5454914019716077	0.7052978518419047				0.33221394289284945	batch_effects_moderate_drop	all_obs0.2	42
42	20	30	0.5	7	0.5289457898626859	0.6880167638096637				0.3321636619511992	batch_effects_moderate_drop	all_obs0.2	42
42	20	30	1.0	13	0.31558164353593643	0.5709349569788694				0.33594060502946377	batch_effects_moderate_drop	all_obs0.2	42
42	50	10	0.2	6	0.5392069740180848	0.694184380784086				0.21774076111614704	batch_effects_moderate_drop	all_obs0.2	42
42	50	10	0.5	8	0.46870195992700775	0.6445289880166069				0.21067903307266533	batch_effects_moderate_drop	all_obs0.2	42
42	50	10	1.0	15	0.30603859634956254	0.5639466553315663				0.2016781538259238	batch_effects_moderate_drop	all_obs0.2	42
