config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
16	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.6495487166186331	0.008899091817157324	0.8336734501264739
17	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.6495487166186331	0.008899091817157324	0.8336734501264739
18	0.0	0.0	False	False	2.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.6495487166186331	0.008899091817157324	0.8336734501264739
28	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.0	1.8999377373799708	0.004844697511759344	0.9548135662017447
29	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.5	1.8999377373799708	0.004844697511759344	0.9548135662017447
30	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	1.0	1.8999377373799708	0.004844697511759344	0.9548135662017447
31	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.0	1.900061992676438	0.004836672891506482	0.9548676692297254
32	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.900061992676438	0.004836672891506482	0.9548676692297254
33	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.900061992676438	0.004836672891506482	0.9548676692297254
34	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.900186903016483	0.004828668056558547	0.9549221195648001
35	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.900186903016483	0.004828668056558547	0.9549221195648001
36	0.0	0.0	False	False	2.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.900186903016483	0.004828668056558547	0.9549221195648001
