seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.5	7	0.48937498432138327	0.6122233339547549				0.22993974899873137	paths_linear_moderate_drop_group	raw	42
42	20	10	1.0	13	0.3328757150746462	0.5379815699154218				0.20179834798909724	paths_linear_moderate_drop_group	raw	42
42	20	15	0.2	4	0.694522371349575	0.6924025743811386				0.2690132078714669	paths_linear_moderate_drop_group	raw	42
42	20	15	0.5	5	0.579363973862881	0.6547591974015876				0.2685597608797252	paths_linear_moderate_drop_group	raw	42
42	20	15	1.0	10	0.3838430408279514	0.5618058963689155				0.25597627693787217	paths_linear_moderate_drop_group	raw	42
42	20	30	0.2	3	0.5431002620493504	0.6183234847949562				0.5466117579489946	paths_linear_moderate_drop_group	raw	42
42	20	30	0.5	5	0.5326792350586468	0.6407756729265328				0.4866896499879658	paths_linear_moderate_drop_group	raw	42
42	20	30	1.0	8	0.43769490099617775	0.5951641685313269				0.4923840160481632	paths_linear_moderate_drop_group	raw	42
42	50	10	0.2	4	0.6844245174380982	0.6886989033372575				0.19371820194646716	paths_linear_moderate_drop_group	raw	42
42	50	10	0.5	6	0.5304379694758962	0.6295196414531573				0.19389531714841723	paths_linear_moderate_drop_group	raw	42
42	50	10	1.0	13	0.3587218999207009	0.5343762582786038				0.21362451696768403	paths_linear_moderate_drop_group	raw	42
42	50	15	0.2	3	0.5516301723366612	0.6315689113485374				0.26865447708405554	paths_linear_moderate_drop_group	raw	42
42	50	15	0.5	5	0.6251923178177133	0.6654949392025526				0.2535294098779559	paths_linear_moderate_drop_group	raw	42
42	50	15	1.0	10	0.3834542560403346	0.5634614904789719				0.25041462504304945	paths_linear_moderate_drop_group	raw	42
42	50	30	0.2	3	0.5496974147844953	0.6349897150919395				0.4944608979858458	paths_linear_moderate_drop_group	raw	42
42	50	30	0.5	5	0.5807283506083208	0.6591695935666986				0.4866176100913435	paths_linear_moderate_drop_group	raw	42
42	50	30	1.0	8	0.4319003362116045	0.5939738248106977				0.44946437096223235	paths_linear_moderate_drop_group	raw	42
