seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	path	method	display_method	impute_seed	cluster_seed	label_column	batch_column	n_cells	n_genes	n_labels	n_batches	feature_mode
44	20	10	1.5	35	0.12274878240432761	0.3645115013181306	0.0011370431002865574	0.006538301589843015	-0.023063238710165024	0.5008737850002944	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	10	2.0	39	0.11165339135910107	0.35896325182760036	0.0006295782387956595	0.006516769485659796	-0.023063238710165024	0.4946453489828855	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	15	0.2	9	0.2699465045703206	0.49883374916533	0.00026623413930040716	0.0017536702533130198	-0.023063238710165024	0.6658623209223151	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	15	0.5	14	0.24851210372194044	0.45980161491526395	0.0010893270785961953	0.0033612472355858515	-0.023063238710165024	0.6619348421227187	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	15	1.0	20	0.2265970373544559	0.4114192908390314	0.001405975347195134	0.004694395237248831	-0.023063238710165024	0.650524752214551	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	15	1.5	29	0.13265942354214164	0.3784411968375648	0.001027329122707979	0.0052973255522455525	-0.023063238710165024	0.6529162109363824	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	15	2.0	34	0.11813975525419967	0.36640073678086393	0.0010707808063970215	0.005611822561768315	-0.023063238710165024	0.6365151680074632	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	30	0.2	8	0.26764885499134944	0.4995965443333479	0.00024001180869462756	0.0015821616311503853	-0.023063238710165024	1.4933294379152358	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	30	0.5	11	0.2993709604867074	0.5043102265961535	0.00016079766582293895	0.0019385056843327828	-0.023063238710165024	1.4363333089277148	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	30	1.0	15	0.2631439703541583	0.44270731649172185	0.001025965242299419	0.0037054354226377763	-0.023063238710165024	1.263340757926926	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	30	1.5	22	0.22368580528527518	0.39920883809709334	0.0009457581052822319	0.004484220793885821	-0.023063238710165024	1.2527039470151067	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	20	30	2.0	28	0.14298261581271385	0.38203724256833654	0.0011827209887952026	0.004961749861999275	-0.023063238710165024	1.2310368719045073	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	10	0.2	10	0.266732197786483	0.5004719791306411	0.0002875210801033693	0.0018015342389964305	-0.02100428193807602	0.5218546679243445	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	10	0.5	14	0.24297577545460777	0.45907978399950716	0.0008713886302915034	0.002988284614629559	-0.02100428193807602	0.5190434798132628	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	10	1.0	23	0.1891316169570647	0.40113442602007443	0.0009801255546839642	0.004198655823110689	-0.02100428193807602	0.5308131610509008	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	10	1.5	31	0.1491938277549311	0.376789030501972	0.000870382833358293	0.005943798471272895	-0.02100428193807602	0.5080780398566276	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	10	2.0	41	0.10638853539605224	0.3539002233187305	0.000883917331619596	0.006257089276852061	-0.02100428193807602	0.5198336681351066	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	15	0.2	10	0.26841387168425684	0.49913816788198634	0.00025597802072268346	0.001770410666187419	-0.02100428193807602	0.7060742140747607	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	15	0.5	14	0.25048880364622433	0.45660759178230803	0.0008837490044992976	0.0028227510023254316	-0.02100428193807602	0.7237750189378858	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	15	1.0	18	0.2497303822131835	0.4271934816017235	0.000996649915254526	0.0035096775457475167	-0.02100428193807602	0.6957185659557581	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	15	1.5	26	0.16938028392143	0.38731922167447397	0.0008479107972881552	0.004551708725931522	-0.02100428193807602	0.6877623978070915	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	15	2.0	36	0.11554300799284477	0.36118232286081753	0.0008364234529783532	0.005625999001298065	-0.02100428193807602	0.6890867510810494	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	30	0.2	8	0.2662641323066435	0.49868048202178894	0.00034695010856110407	0.0016832985430840519	-0.02100428193807602	1.6064675978850573	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	30	0.5	10	0.25424199685319493	0.5105154665079268	0.0003635910022018614	0.001898804304057899	-0.02100428193807602	1.2592923718038946	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	30	1.0	16	0.2568895527014357	0.4373370955212138	0.0009063335439438044	0.0030209050942559094	-0.02100428193807602	1.2571664368733764	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	30	1.5	20	0.20087712578922998	0.40666020470200964	0.0011597192175161304	0.004195287551204513	-0.02100428193807602	1.2541429090779275	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	50	30	2.0	25	0.15721486413415142	0.38759608374064874	0.0009389027340860372	0.004382223779321232	-0.02100428193807602	1.2396086631342769	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	10	0.2	10	0.2725812247807924	0.49658562811137785	0.0002579905338388215	0.0017570358222970973	-0.020589321851730347	0.5635211421176791	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	10	0.5	14	0.24907617466325246	0.4550967275691171	0.0008621494185277254	0.0027124962375456576	-0.020589321851730347	0.5626374031417072	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	10	1.0	22	0.19019122055260815	0.403650347046204	0.0007073954124021856	0.003757344028421439	-0.020589321851730347	0.5374074180144817	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	10	1.5	32	0.1517308486151736	0.3727982487415911	0.0008977551600951715	0.00522435792696062	-0.020589321851730347	0.5207631611265242	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	10	2.0	41	0.11514905844904036	0.3538531249099392	0.0007898073146203734	0.006045235228768704	-0.020589321851730347	0.5224356967955828	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	15	0.2	10	0.26743717559266317	0.49984631771012705	0.00024872061105357977	0.0017467830616115494	-0.020589321851730347	0.7037287501152605	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	15	0.5	14	0.2967884703566009	0.5038186133783259	0.0001907246122981189	0.003721161468705425	-0.020589321851730347	0.7075922519434243	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	15	1.0	18	0.24978212809133604	0.4200255890828572	0.0009172219762300956	0.003907778154005875	-0.020589321851730347	0.694120388943702	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	15	1.5	27	0.17071259623853718	0.38531022965138934	0.0008538456770163841	0.004751407105979085	-0.020589321851730347	0.6763049899600446	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	15	2.0	36	0.11564658059952539	0.36247982355345704	0.0008121875141259196	0.0059308733049182405	-0.020589321851730347	0.7001026580110192	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	30	0.2	8	0.2648729352589435	0.49901062844969996	0.00033899850438588654	0.0016997366400431223	-0.020589321851730347	1.5193954249843955	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	30	0.5	10	0.2560408554851853	0.5105906262051603	0.0003547726268492169	0.0019730872501650593	-0.020589321851730347	1.4925668220967054	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	30	1.0	15	0.2622276518108332	0.4395115208777042	0.0008754110746419702	0.0032770464219885487	-0.020589321851730347	1.3808506100904197	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	30	1.5	20	0.192425442758934	0.4061225079236838	0.0007988204117939036	0.0037110836359750712	-0.020589321851730347	1.297270756913349	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
44	100	30	2.0	25	0.16294055474289776	0.3908301690830642	0.0007093377292323094	0.004183292868890767	-0.020589321851730347	1.3125928761437535	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	44	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	10	0.2	10	0.2659897468514207	0.501373058346437	0.00032428130603267847	0.0018449193581645167	-0.020488593727350235	0.5111367858480662	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	10	0.5	14	0.25066965366447985	0.4623527229798264	0.0013064597036301698	0.003638695072784424	-0.020488593727350235	0.5158578029368073	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	10	1.0	24	0.17367021822703588	0.3984681633292992	0.001393362558750133	0.005070365765743952	-0.020488593727350235	0.5065345067996532	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	10	1.5	33	0.12717528981797885	0.3701877022296145	0.0010949621017802597	0.00579597770546902	-0.020488593727350235	0.5013058548793197	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	10	2.0	39	0.11446018326332573	0.36049425050230494	0.0009006570369241442	0.006416140403880255	-0.020488593727350235	0.4960300859529525	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	15	0.2	9	0.26830240515802073	0.4984240136437912	0.00028170236627272303	0.0017962700055084773	-0.020488593727350235	0.6587321020197123	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	15	0.5	14	0.282983948426063	0.46608567149986396	0.0009933639170149062	0.003052889247122305	-0.020488593727350235	0.6559120649471879	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	15	1.0	17	0.2655456331458699	0.43041316373815747	0.001149937934494881	0.004003827936116548	-0.020488593727350235	0.6606328629422933	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	15	1.5	28	0.13854504500170503	0.3804523677854818	0.000921124818835238	0.004897582067797742	-0.020488593727350235	0.6449083189945668	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	15	2.0	35	0.11795157740669869	0.3675981127198079	0.0008108490072023101	0.00624226583341533	-0.020488593727350235	0.6494496939703822	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	30	0.2	8	0.2706809844561602	0.49876224770076866	0.0002028461817600434	0.0015630180242910856	-0.020488593727350235	1.384214963996783	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	30	0.5	11	0.255498097151941	0.4736220658886853	0.0013087389183440849	0.0036647220435809314	-0.020488593727350235	1.26438487903215	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	30	1.0	15	0.2576664826715801	0.43760438582490935	0.0011172458558708223	0.0036064029271510823	-0.020488593727350235	1.206904302118346	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	30	1.5	19	0.18964174285946897	0.4127689721078959	0.0011410851760388552	0.0038813091873951483	-0.020488593727350235	1.1777152770664543	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	20	30	2.0	27	0.14077141811074567	0.37934737065190205	0.0011233780661997735	0.0048948606094903315	-0.020488593727350235	1.2086666419636458	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	10	0.2	10	0.26811623022928177	0.5006172245768216	0.00027508336987337967	0.0017710906500181729	-0.018274594098329544	0.557189665036276	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	10	0.5	14	0.2790460783396227	0.4630527447242681	0.0008073103682158999	0.002905653264927729	-0.018274594098329544	0.5395290481392294	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	10	1.0	22	0.2072690550268127	0.4049513547891687	0.0006393645581929374	0.003979157576556532	-0.018274594098329544	0.5175109729170799	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	10	1.5	35	0.15071598865033708	0.37375731085500896	0.0011022126243144922	0.005861307706425146	-0.018274594098329544	0.5136156571097672	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	10	2.0	44	0.10464852261193537	0.3511590949020581	0.0008649430181237318	0.007058809965330843	-0.018274594098329544	0.5144339280668646	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	15	0.2	10	0.2690551406248248	0.49907670575628965	0.00026628600747136415	0.0017498871827216537	-0.018274594098329544	0.6882888730615377	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	15	0.5	14	0.24575319675909685	0.4634715139124142	0.0009243054068118313	0.0031845453897165164	-0.018274594098329544	0.6881811739876866	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	15	1.0	18	0.21388605513782594	0.42244937550000367	0.0007225097706509974	0.0031378625840561953	-0.018274594098329544	0.6774842159356922	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	15	1.5	26	0.1590289707504291	0.3853097279664218	0.000876259783754209	0.004728182944389362	-0.018274594098329544	0.6686526180710644	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	15	2.0	34	0.13579506008198966	0.3663704440547475	0.0007109017199970052	0.005454347373519383	-0.018274594098329544	0.685269121080637	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	30	0.2	8	0.26581054901004236	0.49911906828048647	0.00031913804339349605	0.0016725221917288017	-0.018274594098329544	1.5427580319810659	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	30	0.5	10	0.25760881600016355	0.5077648067366669	0.0003075695975782903	0.0019198866588670755	-0.018274594098329544	1.3541484421584755	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	30	1.0	14	0.25774639305122404	0.4526631587828408	0.000929899069765214	0.003030483612478252	-0.018274594098329544	1.233665743842721	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	30	1.5	19	0.19392235626984067	0.4113323847631866	0.001045080647109819	0.0036748969386397644	-0.018274594098329544	1.2893941518850625	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	50	30	2.0	26	0.15731985859457068	0.3829659549367879	0.0011039634956940673	0.004920119193773234	-0.018274594098329544	1.1828976799733937	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	10	0.2	10	0.24263399408266098	0.4969239148936736	0.00034747232707877925	0.0019290452965836302	-0.01784825138747692	0.5206834061536938	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	10	0.5	14	0.23441770835081388	0.45273738703441435	0.0010793661052555276	0.0030031527348858803	-0.01784825138747692	0.5188389059621841	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	10	1.0	21	0.18570061059373733	0.4040884056824943	0.00104670834806016	0.0038883689857798945	-0.01784825138747692	0.5191791059914976	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	10	1.5	32	0.15309624605329897	0.3740450277250591	0.0008124240334432864	0.00499410651319948	-0.01784825138747692	0.5178331648930907	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	10	2.0	44	0.10079181831407841	0.3460616876620923	0.0008824053674453921	0.0070707367721227835	-0.01784825138747692	0.51442322996445	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	15	0.2	9	0.2676000264612455	0.4955427147014134	0.0002660960758230144	0.0017419218064745137	-0.01784825138747692	0.6969006638973951	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	15	0.5	14	0.2554050461422211	0.4558258373773769	0.0010374891386776758	0.003000674580589777	-0.01784825138747692	0.7226282129995525	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	15	1.0	18	0.25637567149112184	0.42249123880334144	0.0010621239720729524	0.003905560176656689	-0.01784825138747692	0.675367838004604	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	15	1.5	25	0.17248537664114102	0.3905791622726303	0.0009088532220484795	0.004629327228496746	-0.01784825138747692	0.6661166781559587	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	15	2.0	33	0.12790182732776678	0.3662403808762887	0.0007707970373771252	0.005175351004641688	-0.01784825138747692	0.672784652095288	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	30	0.2	8	0.2646195458234324	0.4991584847291458	0.0002900743309274218	0.0016335079563352935	-0.01784825138747692	1.469182722037658	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	30	0.5	11	0.3040998621716487	0.5010393333139318	0.00012577364921029363	0.0020638760335604574	-0.01784825138747692	1.536676965886727	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	30	1.0	15	0.258296786593377	0.4370946380827923	0.0009582494937934406	0.003732577671856928	-0.01784825138747692	1.3028966679703444	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	30	1.5	21	0.19916228062869237	0.40524318610396326	0.00117638627667108	0.004077912218229287	-0.01784825138747692	1.2806528890505433	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
45	100	30	2.0	25	0.1598575616691673	0.38528532315155156	0.0009633121726391598	0.00462459410743481	-0.01784825138747692	1.2766463910229504	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	45	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	10	0.2	10	0.2691741720104787	0.5004588655857073	0.00029845071353004567	0.0017925650261228273	-0.017248790711164474	0.520590198924765	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	10	0.5	14	0.24937734316089882	0.45908685127198023	0.000880283199464781	0.0029215669031446754	-0.017248790711164474	0.5111303990706801	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	10	1.0	23	0.19553858973585603	0.40113010073314803	0.0011521667787402156	0.005092120642879264	-0.017248790711164474	0.5059903908986598	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	10	1.5	31	0.12577186105366653	0.3727321336506403	0.0010385469789881863	0.005324339720846678	-0.017248790711164474	0.513832377968356	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	10	2.0	41	0.10871538900162522	0.35476168308904865	0.0008031259599416122	0.0071303523461888774	-0.017248790711164474	0.4994489911478013	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	15	0.2	9	0.26905404321040616	0.49738343838327015	0.0002885038407539484	0.0017672619120823693	-0.017248790711164474	0.6752583598718047	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	15	0.5	14	0.3047751425887039	0.4735227643184999	0.0012148388756048206	0.003958676342011546	-0.017248790711164474	0.6608749509323388	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	15	1.0	20	0.19139091159446034	0.4117168395161757	0.0012068242186393234	0.0041538218962973526	-0.017248790711164474	0.6612744349986315	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	15	1.5	30	0.12664929874494385	0.37458675336396696	0.0009471064225983256	0.005341919800361723	-0.017248790711164474	0.6425842351745814	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	15	2.0	35	0.11501133884035587	0.36347283973036676	0.0008199895598182851	0.005679671527538084	-0.017248790711164474	0.643585650017485	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	30	0.2	8	0.2707893765373597	0.4987023698196881	0.00022805980628732542	0.0016157993377781757	-0.017248790711164474	1.349556394154206	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	30	0.5	12	0.25598958229957813	0.4592775171834169	0.0010667218321439402	0.0030048060246044015	-0.017248790711164474	1.366563092917204	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	30	1.0	14	0.273024486603277	0.4521395177542349	0.0012965361640205468	0.0036254145623101585	-0.017248790711164474	1.2442810169886798	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	30	1.5	21	0.173346455722234	0.40247137588795	0.0013287715789558605	0.004323416902298274	-0.017248790711164474	1.1769379370380193	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	20	30	2.0	27	0.14609381995330178	0.38247708481223036	0.001186734024078972	0.005052640049034175	-0.017248790711164474	1.16262751002796	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	50	10	0.2	10	0.24505442671072974	0.4970201375106177	0.0003356054309644544	0.0019132926774551872	-0.015783041715621948	0.5226687050890177	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	50	10	0.5	14	0.2391587021486746	0.4622709062300439	0.0012369443301422367	0.0037763871836324417	-0.015783041715621948	0.530777056934312	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
46	50	10	1.0	23	0.19418541954097376	0.40337597148257437	0.001176998405967074	0.004678968839215336	-0.015783041715621948	0.5163771829102188	PBMC68k	temp/pbmc68k_data.rds	dca	DCA	42	46	celltype	barcode_suffix	12000	1000	11	8	label_free_hvg
