config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	calib_shrink	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	avg_rmse	avg_bz_rmse	score
104	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
168	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
232	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
296	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
360	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
424	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
488	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
552	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
616	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
680	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
744	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
808	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
872	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
936	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
1000	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
1064	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
1128	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.99	0.6904627084732056	1.0385473668575287	1.3837787210941315
5	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
69	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
133	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
197	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
261	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
325	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
389	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
453	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
517	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
581	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
645	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
709	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
773	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
837	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
901	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
965	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
1029	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
1093	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	0.0	0.8	0.6903191059827805	1.039130762219429	1.3842903152108192
23	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
87	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
151	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
215	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
279	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
343	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
407	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
471	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
535	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
599	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
663	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
727	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
791	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
855	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
919	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
983	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
1047	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
1111	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.95	0.6905641406774521	1.0394393503665924	1.3847214207053185
64	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
128	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
192	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
256	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
320	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
384	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
448	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
512	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
576	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
640	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
704	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
768	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
832	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
896	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
960	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
1024	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
1088	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
1152	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.99	0.6903919875621796	1.0395788252353668	1.3847748190164566
36	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
100	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
164	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
228	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
292	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
356	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
420	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
484	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
548	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
612	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
676	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
740	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
804	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
868	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
932	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
996	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
1060	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
1124	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.99	0.6903709769248962	1.0396073460578918	1.38479283452034
26	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
90	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
154	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
218	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
282	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
346	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
410	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
474	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
538	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
602	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
666	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
730	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
794	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
858	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
922	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
986	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
1050	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
1114	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.9	0.6903916895389557	1.0400319993495941	1.385227844119072
47	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
111	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
175	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
239	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
303	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
367	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
431	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
495	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
559	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
623	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
687	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
751	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
815	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
879	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
943	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
1007	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
1071	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
1135	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.95	0.6904413253068924	1.0413680672645569	1.386588729918003
60	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
124	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
188	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
252	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
316	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
380	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
444	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
508	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
572	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
636	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
700	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
764	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
828	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
892	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
956	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
1020	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
1084	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
1148	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.99	0.69060218334198	1.0430828928947449	1.3883839845657349
19	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
83	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
147	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
211	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
275	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
339	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
403	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
467	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
531	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
595	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
659	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
723	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
787	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
851	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
915	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
979	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
1043	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
1107	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.95	0.6906693428754807	1.044706866145134	1.3900415375828743
29	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
93	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
157	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
221	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
285	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
349	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
413	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
477	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
541	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
605	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
669	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
733	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
797	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
861	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
925	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
989	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
1053	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
1117	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	1.0	0.8	0.6907534450292587	1.045714110136032	1.3910908326506615
43	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
107	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
171	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
235	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
299	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
363	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
427	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
491	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
555	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
619	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
683	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
747	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
811	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
875	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
939	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
1003	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
1067	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
1131	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.95	0.6908024698495865	1.046789214015007	1.3921904489398003
56	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
120	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
184	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
248	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
312	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
376	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
440	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
504	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
568	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
632	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
696	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
